acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
0.17812347412109375,0.4583587646484375,0.7314834594726562,0.25506579875946045,-0.0511954259127378,0.1713925562798977
0.136871337890625,0.6569976806640625,0.8044738769531251,0.21855992078781128,0.12043498083949096,0.2647191360592842
0.181365966796875,0.7000274658203125,0.8177947998046875,-0.038815274834632874,0.26624643616378313,0.3387435227632523
0.24887084960937506,0.7324371337890625,0.8740615844726562,-0.03281643986701971,0.2795136235654354,0.36306630074977875
0.27391815185546875,0.7151947021484375,0.7790603637695314,-0.27841755747795105,0.3548358352854848,0.4041479602456093
0.184173583984375,0.6883010864257814,0.7678451538085939,-0.3008676767349243,0.36721929628402,0.4391854703426361
0.18146514892578125,0.5853652954101562,0.7817611694335939,-0.32245389372110367,0.46001029387116427,0.4241843670606613
0.17308807373046875,0.6782989501953125,0.7270736694335939,-0.35120444744825363,0.4569566547870636,0.4388362318277359
0.09191131591796876,0.6324462890625,0.6248550415039062,-0.4822833240032197,0.44904235005378723,0.5190285742282867
0.06824493408203126,0.571044921875,0.49731445312500006,-0.6904855370521547,0.28515219688415533,0.621667742729187
0.04058837890625003,0.4285736083984375,0.47751617431640625,-0.5746246874332428,0.22367044538259512,0.7070127725601196
0.12873840332031253,0.4073715209960938,0.6185379028320314,-0.5887874066829681,0.20568406581878665,0.6977603435516357
0.09249877929687503,0.5226516723632812,0.6328353881835939,-0.5917284041643143,0.272093202918768,0.7957970499992372
0.10814666748046878,0.6129913330078125,0.6594009399414062,-0.7114860564470292,0.3037466667592526,0.8454378247261051
0.12021636962890625,0.568023681640625,0.576995849609375,-0.7353106886148455,0.3400714290328324,0.884369254112244
0.15585327148437506,0.5523452758789062,0.6092147827148438,-0.7744497954845431,0.3227856997400522,0.9419785141944884
0.12775421142578122,0.576202392578125,0.6146850585937501,-0.41699822992086416,0.314184783026576,0.9897277057170871
0.10328674316406247,0.6434326171875001,0.7083511352539064,-0.46841463446617126,0.3158622067421674,0.9947972595691681
0.06793212890625,0.6678009033203126,0.7147598266601562,-0.813664883375168,0.3394588250666857,0.9968941807746888
0.07821655273437503,0.6716079711914062,0.7180938720703126,-0.7019279003143312,0.36715612933039665,1.0118691325187685
0.07396697998046875,0.6423797607421875,0.6222991943359377,-0.8556685745716096,0.38954975455999374,1.0302241146564486
0.1023406982421875,0.717803955078125,0.7015762329101564,-0.6812560260295869,0.312799908220768,1.0926005542278292
0.015129089355468792,0.4938507080078125,0.6406478881835939,-0.5682142078876495,0.28893375396728516,1.065285235643387
0.06850433349609375,0.688873291015625,0.5807037353515625,-0.586864709854126,0.30431991815567017,1.0366994440555577
0.18849945068359378,0.567657470703125,0.6457824707031251,-0.09693473950028417,0.24716939777135852,1.0266699492931368
0.16745758056640628,0.857696533203125,0.6524124145507812,-0.2646448649466038,0.23584683239459991,0.9613434970378878
0.28705596923828125,0.8397598266601562,0.8054504394531251,-0.05388814210891718,0.1893458142876625,0.836075693368912
0.2696990966796876,0.8134918212890626,0.8383712768554689,-0.054618522524833596,0.027267441619187534,0.5154187753796577
0.3336029052734375,0.7966461181640627,0.7249374389648438,0.4856054633855821,-0.3034605085849762,0.18353606760501853
0.4359436035156251,0.8863830566406251,0.6600570678710939,0.43131917715072643,-0.46026279032230377,0.02925249934196464
0.40046691894531256,0.902793884277344,0.6755599975585938,0.7834243178367617,-0.81782665848732,-0.30262614227831364
0.4157562255859375,0.8436965942382812,0.7153396606445314,1.0813999772071843,-1.053757727146149,-0.43848223425447946
0.41697692871093756,0.8072128295898438,0.7664566040039064,1.2160080969333655,-1.371903121471405,-0.7050351947546006
0.433197021484375,0.7401657104492188,0.7395401000976562,1.5715222135186204,-1.4461520314216618,-0.7540782243013382
0.42510986328125,0.775604248046875,0.6425399780273439,1.716397859156132,-1.6492683887481694,-0.8630018383264543
0.465087890625,0.6789703369140626,0.6471481323242188,2.0118802189826965,-1.9597395658493044,-0.9993670880794526
0.45062255859375,0.7172393798828125,0.6936798095703125,1.8354886919260025,-2.1459416747093205,-1.1868154108524323
0.41103363037109375,0.5921554565429688,0.7741394042968751,1.566455006599426,-2.2010735273361206,-1.288054645061493
0.3769378662109375,0.46234893798828125,0.7805175781250002,1.5664550065994265,-2.2010735273361206,-1.288054645061493
0.33072662353515625,0.34931182861328125,0.7486648559570312,1.5509419441223147,-2.1495050191879272,-1.2480040192604063
0.15001678466796872,0.19981384277343747,0.7637176513671875,1.4605764746665955,-1.8751288652420042,-1.0511738806962965
-0.0933914184570313,-0.07268524169921875,0.8587646484374998,1.486757457256317,-1.8558534979820251,-1.1270550638437271
-0.34181213378906256,-0.042678833007812556,0.9132308959960942,1.297983884811401,-1.6371455192565922,-0.9091120064258574
-0.551414489746094,-0.0928268432617188,1.0327224731445317,0.5378229022026063,-1.616946280002594,-0.9981280509382489
-0.9274826049804688,-0.0764083862304688,1.5517807006835942,-0.8851618170738225,-1.2860012501478195,-1.0950420610606668
-1.050872802734375,-0.15748596191406256,1.7941131591796875,-2.389089584350587,-0.46619844436645497,-0.9799600541591644
-0.9940185546875,-0.4437484741210938,1.7568359375000002,-2.933336423709989,-0.10820865631103493,-0.8669020831584929
-1.2419281005859375,-0.6759414672851562,1.7023849487304692,-3.8131486643105763,0.7156523466110232,-0.9160391837358474
-1.7566604614257815,-0.6948471069335939,1.9455413818359377,-5.290673494338989,1.9607128649950027,-0.9510005488991737
-1.8517227172851567,-0.3931503295898438,2.4529266357421875,-6.887940645217897,2.986957490444184,-0.9286551028490069
-1.8822479248046875,-0.530998229980469,3.0101089477539062,-7.394567728042603,3.6080690026283264,-0.9194941073656082
-1.3938827514648435,-0.4028320312500002,2.9843826293945317,-7.657183408737184,3.704447090625764,-0.6679304093122482
-1.1046600341796877,-0.8568878173828124,2.7608261108398438,-7.895403385162355,3.8964605331420903,-0.15305471420288086
-0.883293151855469,-0.7133026123046875,3.4723739624023438,-8.44133496284485,4.080738544464112,-0.3288096189498897
-0.43207550048828125,-0.8330078124999999,4.025764465332031,-9.733991622924805,3.4392876625061035,0.2631533145904543
-0.04309082031249989,-0.4946136474609378,3.459259033203125,-9.75984048843384,1.7265498079359534,0.1090047359466555
0.3981170654296877,-0.5719985961914062,2.6817779541015625,-9.060428142547607,-1.1341422796249392,0.7184001207351691
1.2293090820312504,-0.2965316772460943,2.174713134765625,-8.729265689849854,-0.9414895772933964,2.9686758518219
2.365272521972657,0.019996643066407194,1.6601257324218759,-8.729265689849854,-0.9414895772933964,2.9686758518219007
3.3380661010742196,-2.4884872436523433,1.6187286376953123,-7.446069359779357,-2.4569285511970524,2.673275709152223
2.9077301025390634,3.721626281738282,5.405563354492188,-6.280561298131943,-4.293262958526611,10.108099937438968
5.760337829589844,-1.4270019531250002,-1.793495178222656,-2.600745767354964,-5.252519130706787,11.764958858489994
1.2091674804687498,-1.6758270263671877,8.111541748046875,5.843494653701786,-2.7916322201490402,8.2584285736084
3.7384490966796875,-0.16394805908203097,2.8043518066406254,16.41540861129761,4.059461236000061,5.354926586151123
1.9207611083984375,1.030418395996094,1.9488754272460942,8.364620447158812,-0.11602425575256303,4.198047161102295
0.5114593505859375,-0.8583679199218752,1.8206481933593752,10.103742504492402,1.9738497957587247,3.4815738201141357
1.975631713867188,-0.827667236328125,1.7552871704101565,9.429101824760439,3.682322070002557,1.140436589717865
1.3743820190429692,-0.08731842041015622,2.1433868408203125,7.268267512321475,4.274151369929314,0.3899927139282222
1.1944046020507812,-0.4599609375,1.7431259155273442,3.6057010889053345,4.683758199214935,-0.40625333786010764
1.6493301391601565,-0.10206604003906244,1.1593017578125,2.6768220439553265,3.1375715732574463,-0.8267918825149538
1.51416015625,0.5200271606445312,1.1058197021484373,2.6734663397073746,2.9265796542167664,-0.9637150764465334
1.077674865722656,-0.05131530761718751,0.758872985839844,2.8571058660745625,2.6753761172294617,-0.6391360759735112
1.0398712158203125,-0.27031707763671875,0.5087127685546875,2.2377214431762704,2.3706309199333195,-0.858827233314515
0.9194488525390623,0.0933990478515625,0.22861480712890625,1.485492318868637,2.30488532781601,-0.9428440928459176
0.791473388671875,0.15835571289062503,0.11969757080078124,1.485492318868637,2.30488532781601,-0.9428440928459174
0.6926345825195312,0.023696899414062514,0.15691375732421872,1.1921131610870361,2.229482650756836,-0.9537420868873606
0.5337295532226562,0.1046905517578125,0.20378875732421872,1.326970934867859,1.851364672183991,-0.9745232462883004
0.2916259765625,0.13521575927734375,0.12656402587890622,1.275639116764069,1.7523711323738103,-1.0412603616714484
0.1221160888671875,0.16595458984375,0.019035339355468722,1.3771834969520569,1.655889630317688,-0.8728272914886475
-0.031036376953125028,-0.010940551757812514,-0.0134735107421875,1.1932911276817322,1.440257966518402,-0.8797083199024198
-0.1885452270507813,0.00087738037109375,-0.22610473632812506,0.6572273224592209,1.0629249215126042,-0.8090550303459165
-0.2707366943359375,-0.1037139892578125,-0.10900115966796883,0.4100256208330393,0.8982206284999847,-0.8234032094478609
-0.2898712158203125,0.006927490234375,0.07051086425781247,0.37450274638831615,0.6889642179012299,-0.9135110080242161
-0.24833679199218753,0.026138305664062493,0.034759521484374944,0.24164515547454357,0.6062337160110474,-0.8535959422588351
-0.304046630859375,0.03282165527343749,-0.04242706298828125,0.12555000185966497,0.25643213093280787,-0.7142223566770554
-0.29548645019531256,-0.048645019531250014,-0.1281814575195313,-0.04577486962080003,0.018039226531982408,-0.6062954068183902
-0.5537796020507812,-0.06946563720703125,-0.011978149414062556,-0.045774869620800004,0.018039226531982352,-0.6062954068183901
-0.6060333251953125,-0.12801361083984375,0.07297515869140622,-0.3583720028400421,0.23641923815011978,-0.506594553589821
-0.53717041015625,-0.04205322265625001,0.08143615722656244,-0.13682581856846804,-0.06880900636315346,-0.3157377690076829
-0.5425415039062501,-0.25641632080078125,0.14440155029296875,-0.1029580216854811,-0.2651594653725625,-0.2671061307191849
-0.4795455932617188,-0.07818603515625001,0.09298706054687494,-0.08352866582572463,-0.21848024427890786,-0.32142676040530205
-0.543296813964844,-0.1498260498046875,0.0967559814453125,-0.14171070232987404,-0.33163417875766754,-0.26374952122569084
-0.6002960205078125,-0.149993896484375,0.1510543823242187,-0.31742814183235174,-0.30857697501778597,-0.17618432268500336
-0.5883636474609376,-0.15450286865234375,0.1015472412109375,-0.28484147787094116,-0.32780314795672894,-0.16136483848094946
-0.5291290283203127,0.0460662841796875,0.1318740844726562,-0.3071310669183731,-0.35985566489398474,-0.061247497797012385
-0.6489639282226564,-0.380615234375,0.09230041503906247,-0.09998074173927313,-0.552214950323105,0.038503058254718794
-0.6626129150390627,-0.10056304931640625,0.21081542968749997,-0.31935197673738014,-0.4303634092211724,0.11399894207715991
-0.7135467529296876,-0.24725341796875,0.11880493164062494,-0.27769344672560703,-0.42402140796184545,0.15360696613788608
-0.7457885742187502,-0.2373046875,0.10483551025390622,-0.3316784724593164,-0.45039704442024237,0.1901282966136933
-0.7342147827148439,-0.25286865234375,0.13175964355468747,-0.36357539147138607,-0.43815836310386663,0.2599080801010133
-0.7089385986328125,-0.21953582763671875,-0.023704528808593806,-0.0465285480022431,-0.6468691825866699,0.231388689018786
-0.7211608886718751,-0.2924346923828125,0.21994018554687497,-0.11273452639579779,-0.6780608594417572,0.1478858888149262
-0.650604248046875,-0.13268280029296875,0.35834503173828125,-0.07068058848381048,-0.6961961686611176,0.2149643748998643
-0.6624221801757812,-0.19846343994140625,0.34449005126953125,-0.19757889211177837,-0.7713759243488313,0.25265216827392595
-0.6760177612304689,-0.15723419189453125,0.2517013549804687,-0.3475322127342225,-0.8405112028121949,0.3523170426487924
-0.6536712646484376,-0.1236419677734375,0.25588226318359375,-0.32960637658834463,-0.8440796732902528,0.3922589644789697
-0.6423110961914062,-0.09578704833984375,0.29923248291015625,-0.34301819652318966,-0.9353548586368563,0.4914804920554162
-0.6159057617187502,-0.0653076171875,0.38755035400390625,-0.36909618228673946,-0.9740166962146761,0.6224483288824558
-0.6025161743164065,-0.0700836181640625,0.410797119140625,-0.5227698569651693,-0.9870722591876987,0.715067729353905
-0.5847930908203126,-0.06917572021484374,0.3975067138671875,-0.5985784977674484,-1.0128253996372227,0.734089992940426
-0.6004791259765626,-0.042846679687499986,0.3657379150390625,-0.6636140197515489,-1.083950310945511,0.7665863111615184
-0.6095886230468752,-0.04273223876953122,0.35733795166015625,-0.6967733353376389,-1.1333239376544955,0.8606662228703502
-0.5988464355468752,-0.03955841064453122,0.3940277099609375,-0.6890751197934152,-1.1905936002731328,0.9457316808402542
-0.5730895996093751,-0.004959106445312486,0.44276428222656244,-0.6648295223712922,-1.1602056622505192,0.9648817703127864
-0.5449981689453125,0.005882263183593764,0.49538421630859375,-0.7281874120235443,-1.2076847553253174,1.0225406214594843
-0.5289535522460938,0.010276794433593806,0.5506973266601562,-0.792750507593155,-1.20400807261467,1.1206598356366158
-0.5499496459960938,0.03764343261718753,0.5174102783203125,-0.8614525720477103,-1.3017079234123232,1.172067500650883
-0.5373458862304688,0.03440856933593753,0.509307861328125,-0.8751124143600463,-1.331995397806168,1.1208430416882038
-0.5289688110351562,-0.1382293701171875,0.5355987548828125,-0.1102430820465088,-0.4031166136264801,0.05404113605618475
-0.20114898681640625,-0.14089202880859375,0.4569473266601562,-0.1087728291749954,-0.42086032032966614,-0.0031663319095969
