acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
0.03812907145995844,-0.08139601055728762,0.05601727609571658,-0.4913269785281859,0.20504509530177242,-0.36910358669334337
0.03670387538640123,-0.06072810743200153,0.047861815283172994,-0.572890126391461,0.19071057478063985,-0.4028167153071416
0.015779832672131705,0.012731811717936853,0.06170007429624859,-0.5938713109414828,0.1604234230165419,-0.4421748578499414
0.007182087553174882,0.023390964261795332,0.058713225157637355,-0.573833584858987,0.13847015856912262,-0.4806991664594726
-0.016997265188317543,0.03417602495143288,0.030362214108831005,-0.5667420612452062,0.10664359678661353,-0.5145374797284603
-0.03499128022476246,0.05658768587990811,0.032665486398496126,-0.5144261278604206,0.09758385368867924,-0.5202388485991641
-0.061233822844530404,0.09463751865060706,0.022584530868028335,-0.5022466690034458,0.09296186655563743,-0.5069616478132574
-0.0695596180464092,0.07877315286743011,-0.013112130133729263,-0.49235973342959033,0.08371273496825445,-0.4785739731435713
-0.07635239198019629,0.06661134644558554,-0.027869497082735374,-0.44467546192831114,0.07594353391935951,-0.4380962991854176
-0.09746572355690757,0.08182163105199211,-0.03486243870697525,-0.4107951053271168,0.07165815191049325,-0.38268361098476145
-0.11407517896671045,0.08061673962756206,-0.0707425239839052,-0.41777986523352173,0.07090042217781671,-0.32474388191966636
-0.1272410958221084,0.09178644379502848,-0.09646057612017578,-0.4029561784118414,0.07092941807288873,-0.25899306897343577
-0.12701009684487394,0.10465565029727786,-0.1095119091240983,-0.41674771086361845,0.06402655141918283,-0.2191846354276334
-0.12293714559391927,0.09694443799947437,-0.10833461817942168,-0.42315298586005445,0.06493276240010011,-0.17531195263329305
-0.12201687419100811,0.09997573553731567,-0.09606791797437164,-0.39766135400063113,0.07135779449814243,-0.11106042848213722
-0.119606745478354,0.10685825779249794,-0.10280858254746386,-0.42539505561427704,0.023836353401604445,-0.061117222189511135
-0.11003945591418371,0.08998963177988405,-0.09929418955978597,-0.3714352058932969,0.022486667246802858,-0.02851661529980207
-0.09696381127363757,0.060037805649795016,-0.11228844425395916,-0.4715413504929625,-0.021962076695145737,0.01610917647026086
-0.08635806233475082,0.018216344478883224,-0.12844814007219515,-0.39261509301631076,-0.053853998450856456,0.04652979063164246
-0.0812379643321037,0.03450689327559973,-0.07075824529716843,-0.35560613282417,-0.06398664338906347,0.040790968427532596
-0.06811262137795747,-0.004621919832731541,-0.10830434284320004,-0.2743249802703136,-0.050454835113334026,0.03520006274706438
-0.05882296946487928,-0.04773849033211407,-0.09274453709000033,-0.22930462413320415,-0.04050895125654184,0.028046091332247364
-0.03716617940287842,-0.06203432381153107,-0.06821603798552563,-0.15484835109428355,-0.022400313547175185,0.06735788030843985
-0.016887332263745766,-0.06321518593712856,-0.04988124084315799,-0.090037014139326,0.010817315870601868,0.12423249539968215
-0.0019398508103270324,-0.08985186211372677,-0.04064593444529333,-0.03759910470168841,0.03408460321493053,0.17789145686516636
0.0034155526051395796,-0.11937649606874115,-0.028326706666695445,-0.0264160118194444,0.05900545472181157,0.1905810918021751
-0.007285698856178095,-0.11260298267006871,-0.021177885759817928,-0.0823723756659188,0.09079085658059305,0.1703515274352149
-0.04363384352702845,-0.07765172402325429,-0.012557254417946471,-0.09251881267042146,0.1219797292234082,0.12138177824549769
-0.07825031347180667,-0.06844388340648852,-0.008210289243020523,-0.11900659297641955,0.12096892895275041,0.06957699515317617
-0.0820135568317614,-0.08401646151354436,-0.025596592379243766,-0.10746159634896015,0.10636648011246792,0.028867952133479882
-0.0701603720846929,-0.0825040077692584,-0.0476290175789281,-0.09530255374939818,0.06033020486172877,-0.00046646555787638615
-0.05847280374483058,-0.11105977430155403,-0.0689414559226287,-0.02322912020118613,-0.016572063739754644,-0.02426586584433129
-0.031505963912135684,-0.1392111174370113,-0.09189746568077489,0.05516313474723383,-0.09302339533736048,-0.04537911438628245
0.000368092797304454,-0.13225022350486956,-0.12661929075655184,0.15337821630466925,-0.1622998810030128,-0.05612258691536753
0.011498790038259413,-0.11670693010091782,-0.14187745828377574,0.2189546392152184,-0.23463214953479014,-0.07592545449733734
0.010170052318196551,-0.11246840695017263,-0.13437911632813906,0.2717171168248904,-0.27677431491840826,-0.10397977930934806
0.015077483497167903,-0.0861346780469543,-0.12934399788316928,0.2304087081237843,-0.30283285368626056,-0.12997284217884666
0.014985709402121995,-0.05846443929170307,-0.12468691954487249,0.21801505120177017,-0.3336806373768731,-0.1525694763189868
0.0025900731745519025,-0.05104032943123265,-0.09780536944928922,0.22046353079770742,-0.38218450269318727,-0.16203708358501134
-0.002872230190979817,-0.028453652403856566,-0.0884889783827882,0.36837741688482073,-0.35781928357717235,-0.14977523743322022
-0.01394194246906985,0.03521771140788733,-0.10947524873833907,0.23990894707017824,-0.4098657574504614,-0.15760708678709834
-0.03688939151011017,0.09696652387317858,-0.13583516760876305,0.23051392992860392,-0.4550733713335113,-0.18900856659992746
-0.06155299581587313,0.11361710609574067,-0.13411337960707514,0.13258914975449443,-0.5134979870758558,-0.17254568242443433
-0.04848470676102136,0.052873880063232626,-0.12635751343087145,0.10758516388504129,-0.5521686679536575,-0.14294616677063077
-0.017507128613559835,0.08195981932313819,-0.12965645523447739,0.13891209059051776,-0.5749632171110103,-0.13215173702490957
-0.01888936797254965,0.11975547749745219,-0.14136676019743868,0.1167763685317416,-0.625054353210879,-0.08097300247142189
-0.01975509014568832,0.1217696321638007,-0.15646614369593168,0.13077019944198823,-0.6956158647019612,-0.0441854288556466
0.0033381675419054614,0.13637689540260717,-0.16236105874965065,0.08429728311143424,-0.7743434830029544,-0.016874515500507857
0.015895362159139226,0.13291331968809428,-0.13297528734332636,0.08495546995024932,-0.8315090412077936,-0.004233829824155886
0.010945059359073634,0.13575185756934316,-0.11164917836063784,0.06515490048025784,-0.8630806466466502,0.01338973739429525
0.01253107405806842,0.14533417789559616,-0.10976555629780418,0.016567912491920748,-0.9147139668072525,0.031040557905247332
0.024168173537442543,0.16535370757705287,-0.09721312789540541,0.05783158305444216,-0.9580617874468628,0.06608485155983974
0.04372625974448102,0.15837308293894717,-0.11342516815976093,0.12819228958534568,-1.0132332008430047,0.09973565584636833
0.0696365256842814,0.17210637738830165,-0.1515600610720484,0.21111457628246985,-1.0683057594456171,0.1182492085193333
0.09439573574223016,0.2161321294935126,-0.17191273601431592,0.24864836821430608,-1.107775245057909,0.11193141949019934
0.11526296130920709,0.22688146013962596,-0.15685133322289116,0.2739048920767872,-1.1468500551816665,0.11172629422263096
0.13206055838810768,0.21308598549742447,-0.1353150410087485,0.33952856593226133,-1.1819704212248325,0.10104091686049574
0.15367390568319117,0.1945745897920508,-0.113523069965212,0.35302256165366425,-1.2151266275659989,0.08938777191858542
0.179541745076054,0.15697314237293444,-0.10648272970789358,0.32358225670300034,-1.2563116661714095,0.08414511676681669
0.1821211929384031,0.12393479598195929,-0.09141363438807038,0.277803001962112,-1.3062059579809244,0.09617954237680686
0.16345829987212232,0.07419049896691976,-0.06855296421992152,0.24840887748685322,-1.3786559820322222,0.0873369436318937
0.15898423994842328,0.03758943080902102,-0.06472862472659663,0.2590754261044295,-1.4430232643590946,0.05170532708105288
0.17044330702016228,0.036916185366479976,-0.08095035662776545,0.2615056243774138,-1.5073138773931485,0.001987518448578684
0.18045969444670176,0.012450638570283591,-0.09681792557239532,0.28184695012475314,-1.5982434814305682,-0.04647089697812733
0.18347282590050445,-0.016415451702318683,-0.09448864977610738,0.33499638875793225,-1.6478662996699935,-0.11086314897003927
0.17445440002177892,-0.029362694213264866,-0.09275010306584208,0.3400299943811995,-1.6975194051077491,-0.16036527956786908
0.16004830304729312,-0.07765931047891317,-0.0930990639485811,0.35074896870279,-1.7615366921220954,-0.16196590269866742
0.15864463160304645,-0.13282133089868645,-0.0857133167354684,0.3689621435968499,-1.8020580684472072,-0.14100724546925017
0.17344041619645922,-0.1881754429716813,-0.08663801731247651,0.41705689568525967,-1.8403187383848585,-0.11947698391189701
0.19102803225580015,-0.23567091791253342,-0.10650323292142466,0.41409109650473847,-1.8958848786393279,-0.07929497496470024
0.2023320894100164,-0.2559132999495456,-0.13633904684531062,0.41518450971986903,-1.9343685264650143,-0.039276225002188435
0.19486992845409795,-0.24908238963076942,-0.16851931575097537,0.40158371258478026,-1.991740897689995,-0.029990526210320622
0.1700865606728353,-0.24863625513879875,-0.20206448200501895,0.3306486879132296,-2.083486349076817,-0.031950177722855605
0.15590963032292693,-0.22019801171202408,-0.2228985868002239,0.31427214706414625,-2.178792405971571,-0.024744572608094467
0.16597207851315798,-0.1691329698813589,-0.23361158410185262,0.34096386649425287,-2.27490737504865,-0.02977361706526656
0.1773426047477283,-0.16605750353712784,-0.23897207998915723,0.31301890735171345,-2.376202738745824,-0.00820090553086055
0.1871274620000469,-0.16541550504533867,-0.24715045917975276,0.28731320857217435,-2.468637696222255,0.05095642060041426
0.20176299622184352,-0.16060943666257355,-0.25240656811940043,0.2371070832014084,-2.5482542599110225,0.10781904408021976
0.2364187354319974,-0.20228921896532961,-0.28779300890470805,0.16082199525676275,-2.6411316613176545,0.1946757773035451
0.2761334969024909,-0.20971783838774027,-0.3141217765055205,0.1145175987560498,-2.7331380151996485,0.2718449874143851
0.32013801799008723,-0.17679226712176674,-0.3426977984215084,0.023008508999881005,-2.849758560328107,0.3305001440703085
0.3680890865231815,-0.1585800867331655,-0.3666947358532956,-0.05128601752221584,-2.980879875684255,0.3847780399710724
0.41562682605887713,-0.15832206293156273,-0.3775762256823088,-0.08308618947079308,-3.106703674665799,0.41290828874824864
0.4622963843377013,-0.15150200379522222,-0.37362378129833623,-0.14749385083192273,-3.191424222761079,0.42644202826838745
0.5060464900575186,-0.13553252659345927,-0.35860671730417953,-0.2577372287449084,-3.2779800004668926,0.45374983588331624
0.5300296882265493,-0.1356426838197206,-0.34232619247938456,-0.405221871443485,-3.3705581402111995,0.4799714165886766
0.5347927138209343,-0.1502830464588968,-0.3174109717732982,-0.4923122642855895,-3.4235920791857337,0.502689541844455
0.5485329731906715,-0.16767075344135884,-0.304302169304145,-0.642589971619217,-3.4844892897496096,0.5265080149187461
0.5503821970992967,-0.178128813442431,-0.3028482332041389,-0.7626702883525899,-3.5643348067410683,0.5513305603281448
0.5603730515821984,-0.13686808943748474,-0.28120226138516474,-0.833664103362121,-3.652382641834648,0.5457416383647605
0.5689473126671816,-0.12513882078622518,-0.2708983068403445,-0.9285743788472915,-3.723148180514966,0.5213069113853731
0.581177403464129,-0.0989124225942712,-0.23698783352186806,-1.0551590182279285,-3.7843435685101308,0.476603863662795
0.5867034806624839,-0.06139438403280156,-0.189073602619924,-1.1754298090542619,-3.8387102965069446,0.4078995157033205
0.5858751298173478,-0.05378600484446475,-0.12829702778866417,-1.3194340610582578,-3.89081658226879,0.3363182940765431
0.5790551681267587,-0.07711709486810785,-0.06060310335535752,-1.4095470340628373,-3.91772749260264,0.26067410786881257
0.5769157782196999,-0.08595531551461472,0.014022224043544952,-1.4521209044676078,-3.937789968754116,0.16676820147978633
0.5793544042267298,-0.09086177066752785,0.08448243925445956,-1.4390025270220481,-3.93959174898306,0.09178316357888673
0.5772159346624425,-0.10394397221113506,0.13711526127238022,-1.4070994553009146,-3.9155368497105023,0.02521868304986703
0.5614824369549751,-0.1033855096289986,0.18876707945999346,-1.444202241928954,-3.8845097224571203,-0.05406577159699641
0.532620725270949,-0.11343283088583696,0.2519990480259845,-1.4861023755449998,-3.8532207923892297,-0.15481410293202652
0.494686666091806,-0.1282139812645159,0.3306727840712196,-1.5339942598029186,-3.789133367373755,-0.2825575299364956
0.444989923191698,-0.11478407916269805,0.43107025874288457,-1.5906667627002065,-3.7289824343629574,-0.41607371771610097
0.38901078112815557,-0.103789138166528,0.532624615650428,-1.5935679398673146,-3.675833433866501,-0.5685373090305611
0.3522479126327916,-0.0776075658045317,0.6300178993689386,-1.5541685145152242,-3.603331267049438,-0.7274973097404367
